Date,Message
2026-07-03T00:00:00.000-03:00,"CSV=1783047600000,0.007763,0.007776,0.007635,0.007744,14639249,0.00726542,0.0075919469,0.0069388931,4.3009644841,8.988522112,21.8611711466,12.8410634701,30.4058150065,0.00808,7.0352453352,46800379.4,0.31280193,3.7192733166,0.0071330951,-1,0.0076482398,0.0002281627"
2026-07-03T01:00:00.000-03:00,"CSV=1783051200000,0.007741,0.007789,0.00743,0.007489,46619636,0.00727086,0.0075987977,0.0069429223,4.3156521798,9.020602174,19.6653079149,17.2869963537,28.8078383912,0.00808,-6.1175880657,38228445.3,1.2195012283,-0.0072865091,0.0071330951,-1,0.0076466553,0.0002412464"
2026-07-03T02:00:00.000-03:00,"CSV=1783054800000,0.007494,0.008044,0.007455,0.007901,212679033,0.00728464,0.0076240888,0.0069451912,4.4523192789,9.3195758291,23.2112595851,14.6927103674,28.385584435,0.00808,2.0142027114,48462625.2,4.3885165552,2.9415963088,0.0071330951,-1,0.0076491861,0.0002760217"
2026-07-03T03:00:00.000-03:00,"CSV=1783058400000,0.007898,0.009678,0.007875,0.009296,289454754,0.00732636,0.0077671376,0.0068855824,5.6749036631,12.0326485389,45.448167717,9.8463385625,30.7856010884,0.009678,20.6019719772,70085956.4,4.129996491,30.323088197,0.0074903413,-1,0.0076655723,0.0004287196"
2026-07-03T04:00:00.000-03:00,"CSV=1783062000000,0.009306,0.010184,0.007734,0.00876,1114393273,0.0073564,0.0078405441,0.0068722559,6.1748784928,13.1625270368,37.403919574,6.6519021635,33.3867204859,0.010184,10.8019225904,179781010.2,6.1986150359,42.5343787267,0.0074903413,-1,0.0076764621,0.0006308476"
2026-07-03T05:00:00.000-03:00,"CSV=1783065600000,0.00876,0.01025,0.008237,0.008933,900937572,0.0073897,0.0079215305,0.0068578695,6.7137338302,14.3938311734,29.8228646204,5.174155807,35.8563309969,0.01025,13.5214131402,267503924.8,3.3679415084,43.5360286735,0.0074903413,-1,0.007688965,0.0007690629"
2026-07-03T06:00:00.000-03:00,"CSV=1783069200000,0.008923,0.009234,0.008835,0.009074,174853991,0.0074249,0.0080064732,0.0068433268,7.2637869391,15.6654810443,28.4792493633,4.94104357,38.1613008071,0.01025,13.8805220884,282330410.3,0.6193239716,31.8895324714,0.0074903413,-1,0.0077027464,0.0007320566"
2026-07-03T07:00:00.000-03:00,"CSV=1783072800000,0.009073,0.009336,0.008991,0.009095,159674124,0.0074633,0.0080888305,0.0068377695,7.7332629499,16.7628404279,28.5227597949,4.7430755521,40.3828009607,0.01025,15.4773996953,295432186.8,0.5404763974,24.0480780571,0.0074903413,-1,0.0077165997,0.0006933509"
2026-07-03T08:00:00.000-03:00,"CSV=1783076400000,0.009095,0.009506,0.0088,0.009139,290609408,0.0075045,0.0081699297,0.0068390703,8.1448644902,17.7341515964,26.2194675328,6.5447306326,41.6939141736,0.01025,18.0901925313,321321877.7,0.9044183673,21.4857528357,0.0074903413,-1,0.0077307529,0.0006946158"
2026-07-03T09:00:00.000-03:00,"CSV=1783080000000,0.00914,0.009449,0.008858,0.009146,210344773,0.00754586,0.0082468154,0.0068449046,8.4997098257,18.5785417937,24.4487086372,6.1027254709,42.917619839,0.01025,17.7849323889,341420581.3,0.6160869746,17.9761902868,0.0074903413,-1,0.007744835,0.0006842542"
2026-07-03T10:00:00.000-03:00,"CSV=1783083600000,0.009144,0.009316,0.008882,0.009051,167301191,0.00758508,0.0083137452,0.0068564148,8.7645843712,19.2131187453,23.2151156603,5.7948041245,44.0597451266,0.01025,16.8775826446,356686775.5,0.4690423153,14.622893671,0.0074903413,-1,0.0077578317,0.0006592288"
2026-07-03T11:00:00.000-03:00,"CSV=1783087200000,0.009051,0.009324,0.008828,0.009127,190796523,0.00762766,0.008382509,0.006872811,9.0050485719,19.7924136022,21.8642688767,6.0911156849,44.8839350657,0.01025,21.8720790493,371104464.2,0.5141315759,13.4969712706,0.0074903413,-1,0.0077714552,0.0006429059"
